epoch,train_loss,train_accuracy(%),val_loss,val_accuracy(%)
1,3.6490540400795313,4.177989130434782,3.48252825115038,8.016304347826088
2,3.54099403516106,5.8084239130434785,3.458600075348564,8.831521739130435
3,3.496065588101097,7.744565217391305,3.417332224223925,9.103260869565217
4,3.469000202158223,7.982336956521739,3.4343188741932744,8.28804347826087
5,3.4425903455070825,7.948369565217392,3.4128333485644795,8.695652173913043
6,3.4098868292310964,9.816576086956522,3.3485458104506782,10.46195652173913
7,3.3883324757866236,9.782608695652174,3.3464044073353643,9.782608695652174
8,3.369189011014026,9.816576086956522,3.2797320614690366,11.41304347826087
9,3.365352786105612,10.733695652173912,3.2811799982319707,11.684782608695652
10,3.3236517050991887,10.80163043478261,3.25725737861965,12.36413043478261
11,3.316186513589776,11.922554347826088,3.2921166005341904,12.228260869565217
12,3.278989833334218,12.5,3.2534636207248853,11.277173913043478
13,3.2821993853734885,12.466032608695652,3.1945237906082817,14.53804347826087
14,3.2584401420924975,12.97554347826087,3.2311428318852964,14.402173913043478
15,3.234295795793119,13.75679347826087,3.189633732256682,13.179347826086957
16,3.2060942546181055,15.115489130434783,3.1495785402215044,16.168478260869566
17,3.192908445130224,15.251358695652174,3.2308380811110786,11.820652173913043
18,3.178338561369025,15.557065217391305,3.1539769069008203,14.945652173913043
19,3.1664440035820007,15.93070652173913,3.1350634720014487,15.081521739130435
20,3.148388447968856,16.372282608695652,3.1138689725295357,14.53804347826087
21,3.1161194003146626,17.32336956521739,3.0935229944146196,17.527173913043477
22,3.104551056156988,17.45923913043478,3.152748253034509,15.217391304347826
23,3.103193435979926,17.83288043478261,3.0360796036927598,18.88586956521739
24,3.071085813252822,18.10461956521739,3.0091766170833423,19.70108695652174
25,3.0709945870482405,18.58016304347826,3.0552309285039487,19.70108695652174
26,3.0309249732805337,19.565217391304348,3.0640200946642007,17.527173913043477
27,3.0460311303968015,19.938858695652176,2.9602299358533775,23.369565217391305
28,3.0102711786394534,20.278532608695652,2.9994650716366977,18.88586956521739
29,2.990716579167739,21.26358695652174,2.912873247395391,21.875
30,3.0155226588249207,20.414402173913043,2.976158753685329,18.88586956521739
31,2.9680911691292473,21.942934782608695,2.9137840892957603,21.059782608695652
32,2.9756536639255025,21.09375,3.029081914735877,19.70108695652174
33,2.9365023115406865,21.671195652173914,2.9672382085219673,20.516304347826086
34,2.9171531640965007,22.860054347826086,3.200302911841351,15.217391304347826
35,2.9296068860136946,22.078804347826086,2.965281496877256,19.70108695652174
36,2.9270082401192705,23.097826086956523,2.90260126279748,22.01086956521739
37,2.890220636906831,22.65625,2.847814197125642,23.233695652173914
38,2.8692296924798386,24.320652173913043,2.8940204226452373,21.467391304347824
39,2.8774351192557295,23.335597826086957,2.9302301510520605,19.972826086956523
40,2.8616889119148254,24.38858695652174,2.8345697548078452,22.14673913043478
41,2.851938053317692,24.558423913043477,2.827299978422082,23.777173913043477
42,2.8304025712220566,25.64538043478261,2.8299248840497886,24.320652173913043
43,2.8545234669809756,24.08288043478261,2.837880901668383,23.233695652173914
44,2.827548649000085,25.101902173913043,2.7481747917507007,26.902173913043477
45,2.8182945977086606,26.222826086956523,2.6960682143335757,25.815217391304348
46,2.8200024444123972,25.91711956521739,2.6754736485688584,26.630434782608695
47,2.783222688281018,26.188858695652176,2.786728993706081,26.630434782608695
48,2.7832104485967886,26.42663043478261,2.7855691080508023,23.369565217391305
49,2.7603259941805964,27.377717391304348,2.725675748742145,26.08695652173913
50,2.7575981072757556,26.528532608695652,2.79280630401943,24.04891304347826
51,2.718399488407633,26.970108695652176,2.851616496625154,24.320652173913043
52,2.7205972282782844,28.668478260869566,2.862318577973739,22.01086956521739
53,2.7244645694027776,28.091032608695652,2.751491131989852,25.95108695652174
54,2.7006078699360723,28.73641304347826,2.7856735664865244,25.0
55,2.713338097800379,29.07608695652174,2.7234126588572627,27.717391304347824
56,2.7010431574738543,28.77038043478261,2.6962599547012993,27.445652173913043
57,2.6895563213721565,29.55163043478261,2.676461997239486,28.668478260869566
58,2.6595569071562393,29.925271739130434,2.716805851977804,25.13586956521739
59,2.6880244068477466,29.99320652173913,2.666515184485394,30.027173913043477
60,2.6511749210564988,30.536684782608695,2.668553352355957,27.85326086956522
61,2.6782955812371294,28.872282608695652,2.638018732485564,29.347826086956523
62,2.6506069458049275,29.721467391304348,2.7084441288657812,26.358695652173914
63,2.6386493288952373,31.52173913043478,2.761948689170506,26.08695652173913
64,2.6300197736076685,30.129076086956523,2.6019296335137407,28.668478260869566
65,2.625325506148131,30.94429347826087,2.702230629713639,27.445652173913043
66,2.6083166210547737,31.453804347826086,2.5974196247432544,30.434782608695652
67,2.631299474964971,30.97826086956522,2.8159561364547065,24.72826086956522
68,2.586441115192745,31.657608695652176,2.6190201199573018,26.08695652173913
69,2.5905924776326055,31.997282608695652,2.762292654617973,25.0
70,2.568932989369268,32.71059782608695,2.5202959205793296,31.657608695652176
71,2.578296441098918,31.72554347826087,2.7065540396648906,29.347826086956523
72,2.568991614424664,32.71059782608695,2.6148561498393184,27.98913043478261
73,2.558319778546043,31.453804347826086,2.5495598212532373,31.11413043478261
74,2.5512604920760444,33.93342391304348,2.559592070786849,32.06521739130435
75,2.5419027908988623,32.26902173913044,2.6466700719750444,29.347826086956523
76,2.5469814785148785,32.40489130434783,2.6060130492500635,27.445652173913043
77,2.5373957753181458,33.797554347826086,2.6561139873836352,28.940217391304348
78,2.504658731429473,34.54483695652174,2.5366558095683223,30.97826086956522
79,2.5332424873891086,33.661684782608695,2.624909556430319,29.347826086956523
80,2.5063593983650208,33.69565217391305,2.4901319897693135,32.06521739130435
81,2.487972976072975,35.59782608695652,2.4390077072641123,33.69565217391305
82,2.499953065229499,34.375,2.437716473703799,33.42391304347826
83,2.4966381593890814,34.952445652173914,2.5446428216021992,31.38586956521739
84,2.498006844002268,34.61277173913044,2.5771524698837944,29.891304347826086
85,2.481365793425104,35.25815217391305,2.7951310406560483,24.86413043478261
86,2.4811951220035553,34.81657608695652,2.4696917948515518,32.33695652173913
87,2.4732820560102877,34.952445652173914,2.513881133950275,31.793478260869566
88,2.4367651123067606,35.49592391304348,2.4890681764353877,34.51086956521739
89,2.446374475955963,35.83559782608695,2.5532483484434043,30.842391304347824
90,2.4202930357145225,36.31114130434783,2.460142011227815,33.55978260869565
91,2.446886228478473,35.66576086956522,2.5672055327374004,30.16304347826087
92,2.423797882121542,36.514945652173914,2.491316665773806,31.52173913043478
93,2.396967667600383,37.26222826086956,2.400717108146004,34.64673913043478
94,2.412474467702534,36.31114130434783,2.483129682748214,32.47282608695652
95,2.4124167976172073,35.97146739130435,2.5528972874517026,28.668478260869566
96,2.3891359943410624,36.31114130434783,2.4604823796645454,31.929347826086957
97,2.3909175849479176,35.9375,2.574264516001162,31.657608695652176
98,2.3954371317573218,37.46603260869565,2.605993125749671,27.581521739130434
99,2.40622968647791,36.650815217391305,2.581611954647562,30.16304347826087
100,2.3377654021200924,38.58695652173913,2.408877372741699,32.608695652173914
101,2.379058767919955,37.46603260869565,2.4500188412873642,32.06521739130435
102,2.391778840966847,36.514945652173914,2.436761016431062,34.23913043478261
103,2.3772913411907526,36.85461956521739,2.3760824514471968,36.68478260869565
104,2.3260919918184695,38.72282608695652,2.459723384484001,34.64673913043478
105,2.324373000341913,38.79076086956522,2.520939588546753,32.47282608695652
106,2.3777900869431705,37.09239130434783,2.610980407051418,30.29891304347826
107,2.352805317743965,37.39809782608695,2.4257071484690127,32.880434782608695
108,2.3043373278949573,38.65489130434783,2.4728208417477817,33.016304347826086
109,2.3213421780130137,39.19836956521739,2.4425960157228555,34.10326086956522
110,2.315430269293163,39.50407608695652,2.4779374081155527,31.657608695652176
111,2.3033564051856166,38.55298913043478,2.3396243427110757,36.95652173913044
112,2.3000280105549358,38.68885869565217,2.4806520783382915,32.06521739130435
113,2.2908053683198015,40.21739130434783,2.4787833276002305,32.744565217391305
114,2.3067578543787417,38.00951086956522,2.367861612983372,34.78260869565217
115,2.3072102056897204,39.775815217391305,2.433602001356042,34.10326086956522
116,2.29676272428554,39.02853260869565,2.4001272916793823,35.05434782608695
117,2.2919964414575826,39.09646739130435,2.471442595772121,32.744565217391305
118,2.2799470696760262,40.59103260869565,2.6619509925013003,28.26086956521739
119,2.256007387586262,41.44021739130435,2.467357003170511,33.96739130434783
120,2.261275336794231,39.57201086956522,2.430766333704409,35.46195652173913
121,2.256561924581942,40.047554347826086,2.432382127513056,36.41304347826087
122,2.2396965622901917,40.692934782608695,2.3930153535759966,35.59782608695652
123,2.2304212463938673,40.72690217391305,2.329633873441945,39.130434782608695
124,2.259677573390629,39.43614130434783,2.4430312592050303,34.375
125,2.2207026559373606,42.1875,2.47367683182592,33.83152173913044
126,2.2225905229216036,40.52309782608695,2.4279329310292783,34.91847826086956
127,2.232258961252544,40.25135869565217,2.4034074182095737,36.41304347826087
128,2.197365228248679,41.81385869565217,2.292702959931415,38.45108695652174
129,2.2165700430455417,40.48913043478261,2.386529912119326,36.68478260869565
130,2.199970172799152,41.16847826086956,2.389596508896869,34.91847826086956
131,2.186659372371176,41.74592391304348,2.3560338331305464,36.27717391304348
132,2.214003412619881,41.16847826086956,2.4804255755051323,33.69565217391305
133,2.173283310040184,41.474184782608695,2.3294457767320718,36.41304347826087
134,2.1955688479154007,42.05163043478261,2.348164615423783,34.375
135,2.189201930294866,42.255434782608695,2.466515530710635,33.96739130434783
136,2.1778757144575533,41.71195652173913,2.452377526656441,30.706521739130434
137,2.1675905714864316,42.119565217391305,2.4045100626738174,33.55978260869565
138,2.1581056493779887,42.69701086956522,2.364819692528766,36.82065217391305
139,2.1520193102567093,43.24048913043478,2.337338582329128,37.5
140,2.1437662580738897,41.74592391304348,2.5607234032257744,31.793478260869566
141,2.1519452657388602,42.764945652173914,2.332019629685775,37.77173913043478
142,2.135810049979583,43.41032608695652,2.4602375963459844,33.96739130434783
143,2.1478048407513164,43.24048913043478,2.341613531112671,37.63586956521739
144,2.1184646694556526,43.13858695652174,2.4035310019617495,35.05434782608695
145,2.128713019516157,43.172554347826086,2.3931176714275195,34.375
146,2.1362736743429434,42.56114130434783,2.3711711531100064,35.46195652173913
147,2.1431122888689456,43.34239130434783,2.3174420957979947,37.09239130434783
148,2.1039134860038757,42.56114130434783,2.3893921789915664,37.22826086956522
149,2.107613590748414,44.42934782608695,2.3351336873095967,37.63586956521739
150,2.0923078656196594,43.88586956521739,2.325199438178021,35.46195652173913
151,2.0771430419838945,44.25951086956522,2.494383578715117,36.41304347826087
152,2.0843720850737197,44.36141304347826,2.4077620454456494,34.91847826086956
153,2.0808039294636766,44.05570652173913,2.501005903534267,34.51086956521739
154,2.080838866855787,44.19157608695652,2.4431777829709262,36.27717391304348
155,2.0721252806808637,45.41440217391305,2.350129837575166,35.869565217391305
156,2.0543853731259056,44.70108695652174,2.310792513515638,39.266304347826086
157,2.055015696131665,45.00679347826087,2.2882721631423286,36.95652173913044
158,2.058614599963893,45.78804347826087,2.313449232474617,39.40217391304348
159,2.0374818884808086,46.025815217391305,2.3987973980281665,33.69565217391305
160,2.027955771788307,46.39945652173913,2.327999902808148,35.59782608695652
161,2.049652573855027,44.599184782608695,2.461870095004206,35.46195652173913
162,2.0272941926251287,45.244565217391305,2.555324834326039,30.16304347826087
163,2.0558923845705777,45.21059782608695,2.308992676112963,37.90760869565217
164,2.035985865022825,45.44836956521739,2.286719876786937,38.31521739130435
165,2.0272851560426797,44.70108695652174,2.3705251216888428,35.59782608695652
166,2.0347003496211507,46.50135869565217,2.404220938682556,34.23913043478261
167,2.000922837983007,46.807065217391305,2.3756240450817607,35.32608695652174
168,2.003349817317465,45.3125,2.4343188482782114,35.869565217391305
169,1.995995590220327,46.73913043478261,2.304690853409145,36.82065217391305
170,1.9912401735782623,46.46739130434783,2.3601870329483696,37.22826086956522
171,1.9838180619737376,46.12771739130435,2.3935384854026465,36.005434782608695
172,2.0302366497723954,45.72010869565217,2.4161340931187505,34.51086956521739
173,1.9963482048200525,45.14266304347826,2.2853072415227476,38.31521739130435
174,1.9845655223597651,47.01086956521739,2.444826302321061,33.83152173913044
175,2.0039010099742725,45.07472826086956,2.44437559272932,34.91847826086956
176,1.991622700639393,46.33152173913044,2.3794996790263965,35.46195652173913
177,2.0173250890296437,47.11277173913044,2.2919321319331294,36.68478260869565
178,1.986117606577666,46.025815217391305,2.3806879105775254,36.82065217391305
179,1.983769752409147,46.77309782608695,2.315303579620693,36.95652173913044
180,1.9843811198421146,47.55434782608695,2.364085560259612,35.869565217391305
181,1.9489624992660854,47.078804347826086,2.4393779920495073,34.64673913043478
182,1.9752576208632926,46.84103260869565,2.3663319141968437,37.77173913043478
183,1.9438312299873517,47.52038043478261,2.368662284768146,38.45108695652174
184,1.9771080639051355,46.33152173913044,2.4733263824297036,34.78260869565217
185,1.9247816671495852,48.87907608695652,2.3674702592518018,37.77173913043478
186,1.9177725418754246,49.49048913043478,2.3094167346539707,38.31521739130435
187,1.9319778162500132,48.369565217391305,2.395803581113401,35.46195652173913
188,1.9324716148169145,47.62228260869565,2.329791608064071,40.76086956521739
189,1.9116164290386697,49.18478260869565,2.331397258717081,36.54891304347826
190,1.9346271714438563,48.06385869565217,2.3049135415450386,38.994565217391305
191,1.9331833525844242,48.33559782608695,2.2779441657273667,40.08152173913044
192,1.9483121789020041,47.24864130434783,2.3216455293738325,37.77173913043478
193,1.8731851461141005,49.72826086956522,2.4345155280569326,35.869565217391305
194,1.9458235022814379,47.11277173913044,2.3146177841269453,38.58695652173913
195,1.9251135704310045,47.35054347826087,2.417906237685162,35.32608695652174
196,1.9038073783335479,48.60733695652174,2.3524009611295615,35.733695652173914
197,1.8961619721806569,48.74320652173913,2.32620908903039,41.71195652173913
198,1.8890355682891349,49.89809782608695,2.4006453700687573,37.36413043478261
199,1.8959685602913732,47.452445652173914,2.271242919175521,38.31521739130435
200,1.8702109158039093,50.03396739130435,2.3476967448773594,39.53804347826087
201,1.851934261943983,50.33967391304348,2.3615410327911377,37.5
202,1.8731108152348062,48.57336956521739,2.431071664976037,36.41304347826087
203,1.8653443429781043,48.53940217391305,2.435733971388444,35.19021739130435
204,1.8577925342580546,50.03396739130435,2.297573322835176,39.40217391304348
205,1.8865065367325493,48.30163043478261,2.321828945823338,39.94565217391305
206,1.8939109004062156,49.38858695652174,2.3866594356039297,40.35326086956522
207,1.8691125550995702,49.76222826086956,2.429565403772437,36.41304347826087
208,1.8716636507407478,49.38858695652174,2.307802272879559,38.58695652173913
209,1.8230872802112414,49.932065217391305,2.395001126372296,36.68478260869565
210,1.8301961888437686,49.66032608695652,2.4024722731631734,36.95652173913044
211,1.821152440879656,50.849184782608695,2.293794009996497,39.94565217391305
212,1.8362766983716383,51.08695652173913,2.259651640187139,39.130434782608695
213,1.8038291736789371,50.33967391304348,2.3818458318710327,36.68478260869565
214,1.843240683493407,49.66032608695652,2.432839300321496,35.05434782608695
215,1.834400730288547,49.69429347826087,2.4782104595847754,34.64673913043478
216,1.8502287203850953,49.69429347826087,2.393825334051381,38.994565217391305
217,1.8548665707526,49.69429347826087,2.363482143567956,38.58695652173913
218,1.8686874482942664,49.08288043478261,2.399685372476992,38.58695652173913
219,1.7892897388209468,50.985054347826086,2.3016143000644185,39.67391304347826
220,1.816508544527966,50.88315217391305,2.4088605694148852,37.36413043478261
221,1.8318020610705665,49.18478260869565,2.4180715706037437,35.733695652173914
222,1.7967399656772614,51.90217391304348,2.333823447642119,40.08152173913044
223,1.8316966049049213,49.45652173913044,2.4499600089114644,39.266304347826086
224,1.7767737300499626,52.51358695652174,2.4271482643873794,34.91847826086956
225,1.7757370368294094,52.30978260869565,2.374958934991256,37.09239130434783
226,1.790750651255898,51.66440217391305,2.459092622217925,33.42391304347826
227,1.7751148628151936,50.13586956521739,2.5235980023508486,34.51086956521739
228,1.8140343220337578,50.849184782608695,2.432197223538938,35.733695652173914
229,1.7820406543171925,51.18885869565217,2.304509028144505,40.21739130434783
230,1.7802160213822904,51.90217391304348,2.4125770226768823,38.58695652173913
231,1.7624453409858372,51.01902173913044,2.4368660035340683,36.95652173913044
232,1.7576000107371288,52.03804347826087,2.439619867698006,35.32608695652174
233,1.7821262802766717,51.25679347826087,2.423612900402235,35.869565217391305
234,1.7881209552288055,51.15489130434783,2.43803450335627,35.869565217391305
235,1.7909412124882573,51.29076086956522,2.369690770688264,38.04347826086956
236,1.798378384631613,51.90217391304348,2.4082028658493706,37.5
237,1.735383980947992,51.97010869565217,2.468408517215563,37.5
238,1.721098526664402,51.97010869565217,2.3905041476954585,36.68478260869565
239,1.7568668723106384,51.69836956521739,2.3711496332417363,38.994565217391305
240,1.760968038569326,51.42663043478261,2.322810489198436,38.994565217391305
241,1.758632525153782,51.66440217391305,2.402768648189047,35.32608695652174
242,1.7558794760185739,52.411684782608695,2.3866861799488897,38.45108695652174
243,1.7436598448649696,53.125,2.2961126099462095,38.858695652173914
244,1.7525562669919885,53.15896739130435,2.373091733973959,38.17934782608695
245,1.7324461094711139,52.51358695652174,2.359757387119791,39.53804347826087
246,1.7330678973508917,52.10597826086956,2.4004347117050835,39.266304347826086
247,1.743594589440719,52.68342391304348,2.3576703745385874,39.40217391304348
248,1.7339215706224027,52.68342391304348,2.4435477464095405,34.91847826086956
249,1.7232270072335782,52.275815217391305,2.506295758744945,37.77173913043478
250,1.7189358304376188,51.86820652173913,2.388763111570607,39.266304347826086
