epoch,train_loss,train_accuracy(%),val_loss,val_accuracy(%)
1,3.6754579233086626,3.4307065217391304,3.5326933446137803,6.25
2,3.5751410826392798,5.8084239130434785,3.490720572678939,6.657608695652174
3,3.552247679751852,6.012228260869565,3.4865063066067905,7.744565217391305
4,3.5330823245255845,6.895380434782608,3.4354433080424434,7.608695652173913
5,3.5014343158058496,6.963315217391305,3.4502946915833848,6.385869565217392
6,3.4833028083262234,7.710597826086956,3.4066326514534326,9.918478260869565
7,3.4674837407858474,7.8125,3.4112129418746284,9.103260869565217
8,3.4584185092345527,8.016304347826088,3.360393897346828,9.782608695652174
9,3.4461733647014783,7.982336956521739,3.356937242590863,10.733695652173912
10,3.4311735474545024,8.933423913043478,3.3518786223038384,11.684782608695652
11,3.4161923061246458,9.06929347826087,3.3580366839533267,8.423913043478262
12,3.3924170706583108,10.63179347826087,3.282831627389659,11.277173913043478
13,3.384359572244727,9.884510869565217,3.3579319352689,9.782608695652174
14,3.3676969175753384,11.447010869565217,3.2945190616275952,10.054347826086957
15,3.3527439392131306,10.63179347826087,3.265163245408431,14.402173913043478
16,3.3478687250095867,10.733695652173912,3.2511716303618057,14.53804347826087
17,3.3234524752782737,12.02445652173913,3.220904018567956,13.858695652173912
18,3.325585479321687,11.311141304347826,3.2135348320007324,14.53804347826087
19,3.2960814963216367,12.97554347826087,3.2032477026400357,14.673913043478262
20,3.2854666554409526,11.990489130434783,3.193138298781022,15.217391304347826
21,3.2691459759421972,13.722826086956522,3.162378052006597,15.896739130434783
22,3.26028638559839,14.572010869565217,3.154316580813864,16.983695652173914
23,3.255279699097509,13.722826086956522,3.2275775722835376,14.402173913043478
24,3.2307476245838664,14.164402173913043,3.1061378458271856,17.527173913043477
25,3.234870724056078,14.130434782608695,3.142337809438291,16.032608695652176
26,3.2123527371365093,15.14945652173913,3.0384138045103652,19.565217391304348
27,3.2045405895813652,16.032608695652176,3.289398649464483,12.228260869565217
28,3.204986326072527,14.97961956521739,3.1353106187737505,15.896739130434783
29,3.2006585209266,15.353260869565217,3.174667099247808,16.983695652173914
30,3.1761976791464765,16.338315217391305,3.095740214638088,17.934782608695652
31,3.1698239031045334,17.425271739130434,3.0919441451197085,17.255434782608695
32,3.157890174699866,16.813858695652176,3.045296679372373,21.331521739130434
33,3.1573874328447427,16.54211956521739,3.123040551724641,15.081521739130435
34,3.1532899400462275,16.779891304347824,3.0138428107551904,20.652173913043477
35,3.125216341536978,17.391304347826086,3.031178090883338,19.83695652173913
36,3.11044965101325,18.172554347826086,3.220974248388539,13.858695652173912
37,3.1174671416697293,18.036684782608695,3.014951747396718,18.342391304347824
38,3.10949693037116,18.070652173913043,2.9959126970042353,23.233695652173914
39,3.0818375452705054,18.987771739130434,3.017489816831506,19.83695652173913
40,3.09729890719704,18.410326086956523,2.924615870351377,21.467391304347824
41,3.085868783619093,19.599184782608695,3.088114002476568,16.983695652173914
42,3.08712644421536,18.206521739130434,2.9170455828956934,22.96195652173913
43,3.0649072890696316,18.648097826086957,3.0086357489876123,18.75
44,3.053820013999939,19.80298913043478,2.9373199006785518,20.244565217391305
