epoch,train_loss,train_accuracy(%),val_loss,val_accuracy(%)
1,3.5048792181085893,6.028075970272502,3.5872259969296665,6.929347826086956
2,3.3496600061679653,8.918249380677127,3.582274405852608,8.016304347826088
3,3.2774269637935523,10.156895127993394,3.514390810676243,9.103260869565217
4,3.225950619684183,11.932287365813377,3.51859800711922,9.375
5,3.1948094828674165,12.510322047894302,3.4687733442887017,11.956521739130435
6,3.1353887476082383,14.368290668868704,3.4300872242969014,9.646739130434783
7,3.0954851980154223,14.987613542526837,3.3773270378942075,12.228260869565217
8,3.0432274353395896,17.299752270850536,3.406900063804958,12.5
9,3.005310729355186,17.09331131296449,3.3044401873712954,14.809782608695652
10,2.9738109212193384,18.497109826589597,3.2404692898625913,16.71195652173913
11,2.901889105654275,19.48802642444261,3.198603049568508,17.391304347826086
12,2.8850792596204333,19.694467382328654,3.53118778311688,9.23913043478261
13,2.8324322111836944,20.850536746490505,3.131090412969175,18.342391304347824
14,2.8009832785407145,21.469859620148636,3.161457175793855,16.168478260869566
15,2.7833062986221124,20.18992568125516,3.207363056099933,16.304347826086957
16,2.7467821935894663,24.44260941370768,3.0732033978337827,18.88586956521739
17,2.716406998213021,23.98843930635838,3.176641692285952,17.934782608695652
18,2.6924736434816823,25.26837324525186,3.19136847620425,15.48913043478261
19,2.6824069184571826,24.73162675474814,3.0724993995998218,20.108695652173914
20,2.6269150030307786,25.722543352601157,3.040338889412258,18.47826086956522
21,2.599244849333381,24.979355904211396,3.068281194438105,18.61413043478261
22,2.6020578335967564,25.846407927332784,3.0166422284167744,20.78804347826087
23,2.5621844824437363,28.98431048720066,2.9941219350566035,20.92391304347826
24,2.5194380852331513,29.31461601981833,2.9084945657978887,22.554347826086957
25,2.4989947477320222,29.108175061932286,2.904347222784291,22.282608695652176
26,2.4812862457665994,30.388109000825764,3.0201799973197607,19.02173913043478
27,2.4831110427046887,29.479768786127167,2.9603515396947446,18.88586956521739
28,2.439127664542415,31.791907514450866,2.8799975022025732,24.04891304347826
29,2.409177176131383,31.420313790255985,2.813559324845024,23.233695652173914
30,2.4059467916150017,31.131296449215526,2.902390075766522,20.380434782608695
31,2.4132436424321524,32.12221304706854,2.827000317366227,21.331521739130434
32,2.3704297144879596,32.12221304706854,2.951910568320233,19.157608695652176
33,2.339179104167897,33.52601156069364,2.8968733393627666,21.331521739130434
